LoanID,Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,Home.Ownership,Monthly.Income,CIBIL_Score,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months
1573,12500,12500,0.14,36,debt_consolidation,0.22,OWN,2083.33,685,9,11967,0
1574,15400,9458.33,0.16,60,house,0.15,RENT,6500,695,11,9989,1
1575,30000,30000,0.18,36,other,0.09,RENT,10192,710,12,24188,0
1576,20700,20700,0.16,60,debt_consolidation,0.33,RENT,6250,720,20,22277,1
1577,7000,7000,0.13,36,medical,0.22,MORTGAGE,5833.33,685,7,28985,1
1578,8000,8000,0.08,36,medical,0.09,RENT,3166.67,755,4,680,0
1579,18000,18000,0.21,60,credit_card,0.12,RENT,9051.83,670,5,32394,2
1580,12000,12000,0.07,36,debt_consolidation,0.05,MORTGAGE,7083.33,745,9,6578,1
1581,5500,5500,0.13,36,credit_card,0.19,RENT,1800,670,6,12567,0
1582,18000,17975,0.11,60,debt_consolidation,0.15,RENT,5666.67,750,12,1372,0
1583,5400,5400,0.16,36,medical,0.2,RENT,2666.67,660,9,11114,1
1584,18000,18000,0.12,60,debt_consolidation,0.19,MORTGAGE,7583.33,730,14,26622,0
1585,3000,3000,0.11,36,other,0.16,RENT,2000,705,5,1750,1
1586,21000,21000,0.08,36,debt_consolidation,0.07,MORTGAGE,5333.33,775,7,19178,0
1587,8000,8000,0.18,36,credit_card,0.35,RENT,3291.67,725,26,18518,0
1588,1750,1750,0.08,36,debt_consolidation,0.23,MORTGAGE,2000,735,13,13826,5
1589,7500,214.02,0.08,36,other,0.07,MORTGAGE,3750,795,14,9409,1
1590,9500,9500,0.15,36,debt_consolidation,0.09,RENT,5416.67,685,4,7831,0
1591,14500,14500,0.14,36,debt_consolidation,0.28,MORTGAGE,6250,705,9,46129,0
1592,4800,4800,0.2,36,debt_consolidation,0.2,MORTGAGE,2500,660,4,21514,1
1593,3800,3800,0.07,36,credit_card,0.03,RENT,3583.33,740,9,3766,0
1594,20675,20675,0.17,60,debt_consolidation,0.13,RENT,3916.67,710,5,2449,0
1595,3500,225,0.1,36,other,0.1,RENT,15000,685,NA,NA,NA
1596,27050,27050,0.19,60,debt_consolidation,0.13,MORTGAGE,5083.33,690,8,15793,0
1597,8000,7850,0.15,36,debt_consolidation,0.16,MORTGAGE,6416.67,675,8,25573,3
1598,5300,5300,0.15,36,credit_card,0.25,RENT,2500,660,11,7855,2
1599,5000,5000,0.08,36,debt_consolidation,0.13,OWN,6666.67,730,18,9597,2
1600,15500,15500,0.09,36,home_improvement,0.16,RENT,9000,700,8,4097,4
1601,11200,11200,0.08,36,debt_consolidation,0.13,MORTGAGE,8500,720,9,5439,1
1602,16000,16000,0.24,60,credit_card,0.27,RENT,5416.67,665,18,24610,3
1603,21850,21850,0.16,36,credit_card,0.26,RENT,10000,690,20,43173,1
1604,2400,2375,0.09,36,debt_consolidation,0.11,RENT,2333.33,705,8,2075,0
1605,2700,2700,0.06,36,debt_consolidation,0.2,MORTGAGE,3958.33,750,14,13159,1
1606,30100,30100,0.19,60,home_improvement,0.03,MORTGAGE,8333.33,705,15,3737,3
1607,20000,20000,0.14,60,debt_consolidation,0.16,RENT,7083.33,720,8,17270,0
1608,6000,6000,0.07,36,house,0.16,RENT,4166.67,805,5,79,0
1609,2000,2000,0.15,36,debt_consolidation,0.17,OWN,2083.33,685,5,2566,1
1610,3200,766.09,0.13,36,other,0.15,RENT,2824,670,6,3318,1
1611,18000,17950,0.13,60,debt_consolidation,0.28,MORTGAGE,13333.33,740,23,39592,0
1612,15000,15000,0.15,36,small_business,0.08,RENT,15416.67,680,17,8962,1
1613,5000,5000,0.12,60,major_purchase,0.15,RENT,4167,725,10,3489,3
1614,7500,7500,0.14,36,credit_card,0.16,RENT,4833.33,700,8,3908,2
1615,16000,16000,0.18,36,debt_consolidation,0.06,RENT,7415.83,665,10,21686,3
1616,20000,20000,0.08,36,small_business,0.21,MORTGAGE,5000,755,6,6264,1
1617,24000,24000,0.16,60,debt_consolidation,0.17,MORTGAGE,7500,665,10,24126,0
1618,25000,24925,0.16,36,credit_card,0.18,RENT,7983.33,685,14,28330,0
1619,3000,3000,0.06,36,other,0.06,RENT,4166.67,750,7,9616,0
1620,8000,7875,0.11,36,other,0.15,OWN,3833.33,735,4,13415,0
1621,13000,13000,0.11,60,home_improvement,0.22,MORTGAGE,6517,740,14,4663,0
1622,8000,8000,0.06,36,debt_consolidation,0.05,MORTGAGE,3500,815,9,6737,0
1623,10000,10000,0.12,36,home_improvement,0.31,MORTGAGE,5000,695,16,18921,0
1624,20000,19925,0.13,36,other,0.04,MORTGAGE,5200,780,3,9231,0
1625,21700,21700,0.15,36,credit_card,0.14,MORTGAGE,5147.17,695,6,8795,2
1626,2500,2500,0.12,36,debt_consolidation,0.1,RENT,6250,680,10,11131,3
1627,10000,9869.17,0.15,36,debt_consolidation,0.18,RENT,3750,670,16,7201,4
1628,17000,17000,0.08,36,car,0.27,RENT,3083.33,735,12,16756,0
1629,10000,10000,0.07,36,debt_consolidation,0.24,RENT,3750,765,9,1623,0
1630,14100,14100,0.19,36,debt_consolidation,0.23,OWN,3000,665,7,12114,1
1631,26500,26500,0.2,60,credit_card,0.3,MORTGAGE,5000,690,14,10350,0
1632,12000,12000,0.12,36,debt_consolidation,0.1,MORTGAGE,11166.67,710,11,19643,1
1633,2200,-0.01,0.14,36,credit_card,0.1,RENT,3333.33,640,10,11606,1
1634,7200,7200,0.08,36,car,0.08,RENT,8333.33,730,12,25430,0
1635,6500,1196.59,0.08,36,debt_consolidation,0.05,MORTGAGE,3333,740,9,9830,5
1636,19750,19750,0.17,60,debt_consolidation,0.13,MORTGAGE,6737.5,710,14,19070,3
1637,21000,20975,0.15,60,debt_consolidation,0.1,RENT,3476.8,725,10,0,1
1638,3500,3500,0.16,36,debt_consolidation,0.13,MORTGAGE,18333.33,665,8,11107,2
1639,2650,2650,0.07,36,debt_consolidation,0.21,OWN,1482.92,725,15,1808,2
1640,15000,15000,0.13,36,credit_card,0.19,OWN,5000,695,10,16618,0
1641,4800,4800,0.14,36,credit_card,0.19,MORTGAGE,5833.33,695,13,29287,1
1642,12000,12000,0.18,36,debt_consolidation,0.17,MORTGAGE,3666.67,670,10,7393,0
1643,6000,6000,0.07,36,debt_consolidation,0.04,MORTGAGE,5000,760,5,4242,0
1644,12000,12000,0.08,60,debt_consolidation,0.02,MORTGAGE,6666.67,790,6,3364,0
1645,1550,1550,0.12,36,other,0.11,RENT,5083.33,680,9,5755,0
1646,35000,35000,0.15,36,debt_consolidation,0.2,MORTGAGE,7500,695,11,29953,2
1647,3000,3000,0.07,36,debt_consolidation,0.13,RENT,4916.67,730,8,3210,0
1648,15000,14775,0.1,36,credit_card,0.06,MORTGAGE,9166.67,720,13,14887,0
1649,14400,14400,0.18,36,credit_card,0.33,RENT,5166.67,665,14,11089,2
1650,12000,12000,0.1,36,educational,0.05,MORTGAGE,3333.33,755,7,1117,3
1651,20000,19975,0.2,36,debt_consolidation,0.07,RENT,5500,660,11,9028,1
1652,11700,11650,0.08,36,debt_consolidation,0.12,MORTGAGE,4583.33,745,13,26769,1
1653,7750,7750,0.13,36,credit_card,0.27,MORTGAGE,4208.33,660,14,11840,0
1654,12000,12000,0.2,60,debt_consolidation,0.12,RENT,3000,660,10,10828,0
1655,6000,5750,0.07,36,debt_consolidation,0.09,MORTGAGE,4500,760,10,4561,1
1656,5000,5000,0.08,36,home_improvement,0.27,MORTGAGE,3333.33,720,16,11746,0
1657,6000,6000,0.16,36,credit_card,0.21,MORTGAGE,4183.33,665,10,7335,1
1658,25000,15925,0.1,60,debt_consolidation,0.11,RENT,7916.67,755,6,36534,1
1659,23000,23000,0.08,36,car,0.07,MORTGAGE,25000,810,10,227,0
1660,10000,10000,0.13,36,debt_consolidation,0.09,MORTGAGE,5416.67,700,6,8119,1
1661,4800,4800,0.08,60,major_purchase,0.08,MORTGAGE,1600,765,6,4191,1
1662,20500,20500,0.12,36,credit_card,0.31,MORTGAGE,4333.33,705,14,33294,0
1663,21000,20950,0.19,60,debt_consolidation,0.2,MORTGAGE,6750,690,14,24763,0
1664,7500,7500,0.08,36,major_purchase,0.12,OWN,2916.67,820,2,349,0
1665,16800,16800,0.16,36,debt_consolidation,0.07,MORTGAGE,6666.67,675,8,16211,1
1666,10000,8851.08,0.12,36,debt_consolidation,0.08,MORTGAGE,4133.33,685,6,11735,2
1667,12000,12000,0.16,60,small_business,0.19,RENT,4000,685,9,11376,0
1668,17900,17900,0.18,60,debt_consolidation,0.07,RENT,5000,705,7,10217,0
1669,24000,9675,0.17,36,debt_consolidation,0.13,RENT,18483,670,14,40099,6
1670,9600,9600,0.14,36,debt_consolidation,0.21,MORTGAGE,2750,670,16,11518,0
1671,8000,8000,0.13,60,credit_card,0.19,MORTGAGE,11583.33,700,13,86700,0
1672,9000,9000,0.13,36,major_purchase,0.19,OWN,6750,690,7,26588,1
1673,10000,10000,0.15,36,major_purchase,0.19,MORTGAGE,8083.33,675,14,9246,1
1674,8000,8000,0.16,36,debt_consolidation,0.1,RENT,5250,665,14,6035,1
1675,12000,12000,0.16,60,major_purchase,0.1,RENT,5000,680,9,6852,1
1676,20000,19950,0.11,36,debt_consolidation,0.17,MORTGAGE,6650,715,9,19955,1
1677,4800,4800,0.08,36,debt_consolidation,0.24,MORTGAGE,3750,710,19,114509,0
1678,28000,27950,0.19,60,debt_consolidation,0.05,MORTGAGE,10813.17,685,8,9397,3
1679,10000,10000,0.11,36,home_improvement,0.09,OWN,4000,705,17,10750,0
1680,7300,7300,0.07,36,credit_card,0.2,MORTGAGE,3416.67,730,14,23030,0
1681,8450,8450,0.08,36,debt_consolidation,0.11,RENT,3000,730,6,7603,1
1682,20000,20000,0.22,60,home_improvement,0.17,MORTGAGE,5000,675,5,19780,1
1683,16000,16000,0.22,60,home_improvement,0.11,MORTGAGE,3466.67,665,8,13797,1
1684,30000,29950,0.17,36,debt_consolidation,0.12,RENT,10000,695,17,18680,0
1685,12000,11530.58,0.15,60,credit_card,0.2,MORTGAGE,4166.67,700,10,18559,1
1686,24500,24450,0.12,36,house,0.13,OWN,12500,810,10,346,0
1687,3000,2275,0.14,36,educational,0.02,OWN,588.5,640,4,469,0
1688,8000,8000,0.15,36,other,0.19,OWN,3083.33,680,14,1669,2
1689,17000,16786.31,0.09,36,vacation,0.02,MORTGAGE,10000,775,15,63646,1
1690,4200,4200,0.12,36,debt_consolidation,0.16,RENT,6041.67,680,11,5913,0
1691,1400,1400,0.14,36,medical,0.03,RENT,2750,680,3,1276,0
1692,2500,2500,0.15,36,debt_consolidation,0.24,OWN,5130.42,670,13,5942,2
1693,12000,12000,0.15,36,debt_consolidation,0.18,MORTGAGE,3333.33,675,12,6209,1
1694,2200,2200,0.12,36,home_improvement,0.01,MORTGAGE,7167.92,725,4,2639,0
1695,35000,35000,0.16,36,debt_consolidation,0.2,MORTGAGE,14166.67,660,12,216561,1
1696,12000,12000,0.14,36,debt_consolidation,0.1,MORTGAGE,20833.33,695,17,23800,2
1697,9600,9575,0.14,36,other,0.14,RENT,3206.67,670,10,9824,0
1698,16500,16500,0.06,36,debt_consolidation,0.23,MORTGAGE,5416.67,815,17,14835,0
1699,15000,14450,0.12,60,debt_consolidation,0.16,MORTGAGE,6166.67,730,6,42971,0
1700,1500,1500,0.11,36,other,0.16,MORTGAGE,5555.08,685,16,21774,2
1701,4000,4000,0.12,36,debt_consolidation,0.26,MORTGAGE,3333.33,705,8,24937,0
1702,4325,4250,0.11,36,other,0.18,RENT,4400,705,7,3365,0
1703,3600,3575,0.07,36,debt_consolidation,0.19,RENT,1500,715,7,4298,0
1704,28000,28000,0.08,36,debt_consolidation,0.19,MORTGAGE,14166.67,730,10,49026,0
1705,15000,15000,0.13,36,credit_card,0.19,RENT,4000,695,7,15055,0
1706,5000,5000,0.15,36,wedding,0.1,RENT,1916.67,660,8,5982,0
1707,21000,21000,0.14,36,debt_consolidation,0.11,MORTGAGE,10700,710,12,16830,2
1708,5000,5000,0.17,60,car,0.04,MORTGAGE,3000,680,4,760,1
1709,14400,14400,0.1,36,debt_consolidation,0.29,MORTGAGE,5083.33,705,12,4292,0
1710,13600,13600,0.13,36,debt_consolidation,0.2,RENT,3666.67,680,14,20411,0
1711,7500,7400,0.08,36,debt_consolidation,0.08,OWN,10000,775,14,5195,1
1712,18000,17975,0.19,36,moving,0.33,MORTGAGE,5416.67,685,10,15626,1
1713,15000,10765.99,0.08,36,credit_card,0.04,RENT,10000,755,8,6055,2
1714,4800,4800,0.12,36,other,0.17,RENT,4800,680,7,2770,0
1715,10000,10000,0.13,36,debt_consolidation,0.27,RENT,3166.67,680,6,7271,0
1716,26500,26450,0.18,60,debt_consolidation,0.04,RENT,4416.67,720,3,7628,1
1717,15800,15450,0.11,36,debt_consolidation,0.22,OWN,8333.33,745,7,29860,0
1718,20000,20000,0.09,36,debt_consolidation,0.03,MORTGAGE,17500,735,6,28579,2
1719,7000,7000,0.15,36,credit_card,0.15,RENT,12208.33,685,22,25181,3
1720,24000,24000,0.08,36,home_improvement,0.14,MORTGAGE,6833.33,760,8,11058,0
1721,12000,12000,0.15,36,debt_consolidation,0.11,RENT,8333.33,685,14,19696,2
1722,10000,550,0.11,36,debt_consolidation,0.1,RENT,2083.33,685,4,6552,4
1723,23000,22975,0.12,36,credit_card,0.21,MORTGAGE,7000,725,10,21598,3
1724,14000,13975,0.18,60,home_improvement,0.16,OWN,4666.67,695,11,10948,3
1725,18000,17975,0.19,60,debt_consolidation,0.23,MORTGAGE,5416.67,695,10,14744,2
1726,7000,7000,0.1,36,other,0.24,MORTGAGE,10250,705,15,43306,0
1727,12700,12700,0.08,60,home_improvement,0.19,MORTGAGE,5833.33,775,12,14787,0
1728,12000,11975,0.14,60,credit_card,0.18,MORTGAGE,4666.67,700,14,13616,0
1729,4500,4475,0.11,36,other,0.35,RENT,2700,690,13,6747,0
1730,1000,1000,0.08,36,moving,0.17,RENT,6000,715,11,23572,1
1731,1000,1000,0.16,36,home_improvement,0.24,OWN,3000,665,5,3430,1
1732,10550,10525,0.12,36,debt_consolidation,0.19,RENT,5583.33,685,7,9533,0
1733,17825,17825,0.14,36,debt_consolidation,0.19,MORTGAGE,6250,690,12,27554,0
1734,10750,10750,0.14,36,other,0.26,RENT,2666.67,720,3,9800,0
1735,13600,13600,0.08,36,home_improvement,0.13,MORTGAGE,6250,740,7,14524,0
1736,20000,20000,0.22,60,debt_consolidation,0.24,MORTGAGE,7000,670,8,19537,1
1737,10050,10050,0.14,36,debt_consolidation,0.25,MORTGAGE,2500,685,9,10421,0
1738,30000,30000,0.09,36,debt_consolidation,0.27,RENT,6666.67,740,7,10472,0
1739,27575,27575,0.17,36,credit_card,0.33,MORTGAGE,5750,700,21,24705,2
1740,14675,14625,0.13,36,debt_consolidation,0.19,MORTGAGE,4416.67,695,16,17930,2
1741,10000,10000,0.14,36,debt_consolidation,0.18,RENT,3333.33,675,9,10525,0
1742,7275,7275,0.08,36,debt_consolidation,0.25,RENT,7000,720,13,8532,0
1743,4200,4200,0.17,36,credit_card,0.15,RENT,2083.33,660,7,3690,0
1744,25000,24288.45,0.12,36,debt_consolidation,0.07,MORTGAGE,5250,730,9,18318,4
1745,13500,13500,0.2,60,debt_consolidation,0.15,RENT,2666.67,665,6,13341,1
1746,2200,2200,0.15,36,debt_consolidation,0.29,RENT,4750,675,13,26552,0
1747,20000,20000,0.14,36,debt_consolidation,0.1,RENT,3750,700,13,9775,1
1748,14000,14000,0.13,36,credit_card,0.17,RENT,5500,680,10,4919,0
1749,12000,12000,0.07,36,credit_card,0.11,RENT,12500,730,12,15445,0
1750,4200,4200,0.14,36,other,0.13,OWN,5000,710,8,9234,1
1751,7100,7100,0.11,36,debt_consolidation,0.12,MORTGAGE,2183.33,690,7,7013,0
1752,15000,15000,0.15,36,credit_card,0.06,MORTGAGE,5416.67,700,9,13775,1
1753,15000,9364.4,0.11,36,small_business,0.03,MORTGAGE,6666.67,750,13,11002,1
1754,9000,8975,0.15,36,credit_card,0.14,RENT,2500,665,10,11540,0
1755,23300,23275,0.24,60,debt_consolidation,0.34,MORTGAGE,13666.67,660,15,72774,1
1756,20000,20000,0.16,60,credit_card,0.26,RENT,4166.67,690,23,34720,0
1757,2000,2000,0.14,36,credit_card,0.25,RENT,7583.33,670,11,39656,0
1758,25000,20737.86,0.14,60,debt_consolidation,0.09,RENT,10833.33,720,11,35046,2
1759,11975,11975,0.15,60,debt_consolidation,0.2,MORTGAGE,5382,695,11,9475,0
1760,10000,10000,0.16,36,debt_consolidation,0.14,MORTGAGE,4583.33,675,16,24989,1
1761,9000,8800,0.11,36,credit_card,0.19,RENT,3750,715,6,14576,0
1762,15800,15700,0.16,60,debt_consolidation,0.2,MORTGAGE,7388.42,710,13,32120,1
1763,10000,4082.56,0.13,36,small_business,0.06,OWN,10000,660,11,28653,0
1764,3600,0,0.13,36,other,0.09,RENT,6290,655,7,3453,0
1765,10000,10000,0.13,36,credit_card,0.07,MORTGAGE,3333.33,700,6,10793,2
1766,19500,19500,0.21,36,debt_consolidation,0.03,MORTGAGE,9250,675,5,8915,1
1767,18000,18000,0.07,36,credit_card,0.09,OWN,4250,755,5,19566,0
1768,22000,21950,0.09,36,debt_consolidation,0.19,MORTGAGE,6041.67,725,9,6055,1
1769,22350,486.13,0.14,36,home_improvement,0.04,OWN,11250,670,8,10753,2
1770,5000,5000,0.14,36,debt_consolidation,0.11,RENT,2500,700,7,2050,4
1771,20000,20000,0.08,36,debt_consolidation,0.07,RENT,10833.33,770,7,16092,0
1772,7000,7000,0.09,36,home_improvement,0.15,MORTGAGE,5416.67,720,14,15272,1
1773,15000,15000,0.14,60,debt_consolidation,0.03,RENT,7236.67,750,3,3335,0
1774,10000,9975,0.1,60,debt_consolidation,0.06,MORTGAGE,2333.33,805,10,5547,2
1775,25000,25000,0.21,60,debt_consolidation,0.09,RENT,6250,680,5,17213,0
1776,14400,14400,0.13,36,debt_consolidation,0.21,RENT,3333.33,700,9,14073,1
1777,10000,10000,0.11,36,debt_consolidation,0.13,RENT,2833.33,710,5,14087,0
1778,19750,19750,0.16,36,other,0.05,MORTGAGE,8333.33,700,9,11383,0
1779,10000,10000,0.12,36,credit_card,0.12,MORTGAGE,4000,695,11,8413,0
1780,4550,4550,0.14,36,medical,0.17,RENT,10833.33,680,10,66461,0
1781,7500,6392.86,0.11,36,credit_card,0.21,MORTGAGE,7500,745,12,120338,0
1782,13075,13075,0.12,60,debt_consolidation,0.23,MORTGAGE,7291.67,715,14,27622,0
1783,7000,7000,0.08,36,credit_card,0.08,RENT,2916.67,710,7,4276,0
1784,3000,3000,0.07,36,other,0.21,RENT,2500,800,3,1298,0
1785,18000,17950,0.14,36,debt_consolidation,0.24,MORTGAGE,5166.67,685,8,24380,0
1786,14675,14675,0.16,36,credit_card,0.27,RENT,3250,695,14,7525,1
1787,10000,10000,0.14,36,credit_card,0.08,MORTGAGE,3750,675,4,3776,0
1788,9600,9600,0.11,60,other,0.04,MORTGAGE,8000,725,7,3207,0
1789,10000,10000,0.13,36,credit_card,0.03,MORTGAGE,9166.67,660,5,10079,1
1790,1500,1500,0.07,36,debt_consolidation,0.17,MORTGAGE,5166.67,715,13,7453,1
1791,10000,10000,0.14,36,debt_consolidation,0.19,RENT,3750,680,8,9969,2
1792,7000,6963.08,0.13,36,debt_consolidation,0.13,RENT,4325,685,8,8076,4
1793,4000,4000,0.17,60,debt_consolidation,0.16,MORTGAGE,4721,685,18,11319,7
1794,16750,16750,0.08,36,credit_card,0.18,OWN,9125,710,19,33986,1
1795,5600,4350,0.13,36,debt_consolidation,0.08,RENT,2500,660,6,18718,2
1796,11950,11950,0.14,36,other,0.21,MORTGAGE,5833.33,700,22,15962,1
1797,12000,12000,0.14,60,credit_card,0.1,RENT,4166.67,715,13,16069,1
1798,5000,5000,0.08,36,debt_consolidation,0.1,MORTGAGE,4333.33,755,5,1825,1
1799,3800,3800,0.12,36,debt_consolidation,0.23,OWN,2641.67,705,3,8467,0
1800,9000,9000,0.11,36,small_business,0.22,RENT,3000,700,6,4602,0
1801,5000,5000,0.1,36,credit_card,0.18,MORTGAGE,3333.33,695,9,5330,0
1802,7000,7000,0.12,36,credit_card,0.12,RENT,3400,690,8,6163,1
1803,5000,5000,0.11,36,vacation,0.15,RENT,7333.33,725,23,35055,1
1804,20000,18126.99,0.12,60,debt_consolidation,0.2,MORTGAGE,4500,740,15,26424,0
1805,2000,2000,0.14,36,debt_consolidation,0.22,OWN,3600,665,10,14234,1
1806,29175,29175,0.13,36,debt_consolidation,0.21,RENT,5416.67,695,10,22811,0
1807,9000,8882.52,0.11,60,vacation,0.14,MORTGAGE,10000,750,10,4546,0
1808,27000,26975,0.19,60,debt_consolidation,0.19,MORTGAGE,6500,715,9,16294,1
1809,20000,20000,0.13,60,debt_consolidation,0.18,MORTGAGE,4853.33,720,12,1207,0
1810,10000,10000,0.1,36,debt_consolidation,0.3,RENT,4166.67,710,9,22207,0
1811,10000,10000,0.08,36,debt_consolidation,0.2,RENT,6666.67,715,14,23061,0
1812,8000,7975,0.06,36,home_improvement,0.18,MORTGAGE,4250,755,10,4455,0
1813,12000,12000,0.07,36,debt_consolidation,0.13,RENT,5416.67,740,13,13953,0
1814,35000,35000,0.17,60,debt_consolidation,0.27,OWN,10000,705,11,42867,0
1815,11875,11875,0.06,36,debt_consolidation,0.21,MORTGAGE,2740.5,780,16,23490,1
1816,20000,19975,0.16,60,small_business,0.16,MORTGAGE,3750,700,9,19872,1
1817,18000,9516.78,0.12,36,debt_consolidation,0.17,MORTGAGE,7750,705,17,29046,0
1818,8000,7900,0.16,60,debt_consolidation,0.2,RENT,4500,665,10,2786,1
1819,24000,24000,0.07,36,debt_consolidation,0.06,MORTGAGE,9583.33,755,9,22725,2
1820,11500,11475,0.12,36,credit_card,0.24,MORTGAGE,2458.33,695,9,21668,0
1821,2000,2000,0.17,36,other,0.03,RENT,2750,675,3,3247,2
1822,12800,12800,0.17,60,home_improvement,0.19,OWN,4166.67,685,15,12693,2
1823,10000,10000,0.2,36,debt_consolidation,0.23,MORTGAGE,6000,680,34,19424,1
1824,4800,4800,0.17,60,house,0.15,RENT,4008.33,660,18,8828,0
1825,10000,10000,0.19,36,credit_card,0.06,RENT,5416.67,670,8,9783,2
1826,25000,25000,0.14,36,credit_card,0.28,OWN,5416.67,710,11,18460,2
1827,5000,5000,0.12,36,major_purchase,0.1,RENT,9288.33,705,17,798,1
1828,4800,4775,0.08,36,debt_consolidation,0.14,RENT,6333.33,720,6,1782,0
1829,16475,16475,0.14,60,debt_consolidation,0.16,MORTGAGE,3333.33,725,7,5568,1
1830,8000,8000,0.08,36,debt_consolidation,0.23,MORTGAGE,3750,725,8,2719,2
1831,5000,4797.96,0.11,36,debt_consolidation,0.2,RENT,3200,700,7,387,0
1832,28350,28350,0.2,36,debt_consolidation,0.29,RENT,5833.33,695,11,10119,0
1833,16000,15900,0.16,60,debt_consolidation,0.05,MORTGAGE,17500,700,7,12643,1
1834,15000,13885.68,0.18,60,debt_consolidation,0.08,RENT,12500,670,14,8296,0
1835,6000,5975,0.09,36,debt_consolidation,0.17,RENT,6996.17,700,12,6252,0
1836,21000,21000,0.17,60,debt_consolidation,0.31,RENT,4583.33,680,13,32616,1
1837,6000,6000,0.08,36,debt_consolidation,0.11,MORTGAGE,2883.33,725,8,4813,0
1838,10500,10500,0.14,36,debt_consolidation,0.28,RENT,2500,670,6,16128,0
1839,16000,16000,0.16,60,debt_consolidation,0.25,MORTGAGE,5416.67,680,10,9638,0
1840,10000,10000,0.11,36,credit_card,0.26,RENT,3750,720,8,6891,1
1841,5000,4975,0.12,36,debt_consolidation,0.18,RENT,7083.33,700,6,2591,1
1842,30000,29750.38,0.2,60,debt_consolidation,0.2,OWN,6250,700,2,7143,0
1843,12000,11975,0.14,60,debt_consolidation,0.21,MORTGAGE,5916.67,690,11,8244,0
1844,35000,35000,0.22,60,debt_consolidation,0.21,MORTGAGE,7833.33,685,14,27610,1
1845,25200,24999.92,0.2,60,debt_consolidation,0.15,MORTGAGE,7166.67,690,11,28481,0
1846,2000,2000,0.13,36,major_purchase,0.14,RENT,3750,680,4,1485,0
1847,12000,11975,0.18,36,debt_consolidation,0.1,RENT,4333.33,670,12,12837,1
1848,12500,12500,0.09,36,debt_consolidation,0.14,RENT,4154.17,715,9,10465,0
1849,8000,7925,0.07,36,credit_card,0.22,MORTGAGE,3666.67,745,11,17907,1
1850,5000,5000,0.12,36,credit_card,0.11,RENT,1833.33,685,7,5408,0
1851,12800,12800,0.15,36,vacation,0.18,RENT,10000,680,13,5792,1
1852,33000,33000,0.08,36,debt_consolidation,0,MORTGAGE,102750,805,7,95435,0
1853,15000,15000,0.07,36,medical,0.07,MORTGAGE,9083.33,810,12,1410,0
1854,5000,5000,0.08,36,debt_consolidation,0.17,RENT,1750,725,7,8162,0
1855,7000,7000,0.14,36,medical,0.07,RENT,3010,670,5,3047,2
1856,13450,13450,0.14,36,debt_consolidation,0.13,MORTGAGE,3333.33,685,5,5407,0
1857,20375,20375,0.14,60,debt_consolidation,0.23,MORTGAGE,5416.67,740,17,20980,2
1858,1200,1200,0.16,36,debt_consolidation,0.1,RENT,3833.33,665,10,6520,1
1859,16000,15975,0.06,36,debt_consolidation,0.09,RENT,12750,805,16,13690,1
1860,2000,2000,0.14,36,debt_consolidation,0.22,RENT,4333.33,675,9,8496,1
1861,11200,11150,0.14,36,home_improvement,0.18,MORTGAGE,2773.33,680,6,6720,3
1862,28000,28000,0.08,36,credit_card,0.12,RENT,11250,730,10,40302,1
1863,28000,27950,0.22,60,debt_consolidation,0.17,MORTGAGE,10166.67,680,12,43182,1
1864,3000,2322.59,0.15,36,major_purchase,0.19,MORTGAGE,3466.67,660,9,4285,3
1865,7200,7200,0.12,36,credit_card,0.29,RENT,4166.67,680,12,5165,0
1866,4600,4600,0.05,36,home_improvement,0.03,MORTGAGE,3664.25,775,6,3127,0
1867,8000,8000,0.07,36,small_business,0.09,MORTGAGE,5833.33,790,5,4469,2
1868,20125,20125,0.18,36,credit_card,0.11,MORTGAGE,8937.5,675,14,12418,0
1869,19050,19050,0.14,60,debt_consolidation,0.11,MORTGAGE,5000,740,16,19988,4
1870,21850,21825,0.19,60,credit_card,0.2,RENT,4400,680,7,9171,0
1871,5000,5000,0.1,36,moving,0.19,RENT,4200,715,7,1109,0
1872,12000,12000,0.15,36,debt_consolidation,0.08,RENT,7750,670,10,16132,0
1873,5800,5800,0.06,36,credit_card,0.07,RENT,5208.33,760,7,4965,0
1874,10000,10000,0.12,36,other,0.13,RENT,5800,710,9,4214,0
1875,4800,4800,0.08,36,credit_card,0.17,MORTGAGE,6250,705,7,4195,0
1876,8000,8000,0.11,36,debt_consolidation,0.17,RENT,2500,705,13,7027,1
